"DESHOTEL","DESSEGMENTO","FECESTADIAHUESPED","FECCORTE","FLAG_STG","ROOM_REVENUE","ROOM_NIGHT"
"Tambo del Inka","GROUP LEISURE",16/05/19,22/11/18,"1",21935.41,96
"Tambo del Inka","GROUP LEISURE",25/01/20,22/11/18,"1",1456.64,10
"Tambo del Inka","GROUP LEISURE",21/05/19,22/11/18,"1",3276.46,18
"Tambo del Inka","GROUP LEISURE",17/10/19,22/11/18,"1",3547.74,24
"Tambo del Inka","GROUP CORPORATE",06/06/19,22/11/18,"1",0,80
"Tambo del Inka","LEISURE",19/07/19,22/11/18,"1",864,3
"Tambo del Inka","LEISURE",21/07/19,22/11/18,"1",495,2
"Tambo del Inka","SPG",31/03/19,22/11/18,"1",730.03,6
"Tambo del Inka","OTHER",12/05/19,22/11/18,"1",0,0
"Tambo del Inka","SPG",12/07/19,22/11/18,"1",209.03,2
"Tambo del Inka","SPG",01/10/19,22/11/18,"1",140,1
"Tambo del Inka","SPG",03/10/19,22/11/18,"1",140,1
"Tambo del Inka","SPG",04/10/19,22/11/18,"1",140,1
"Tambo del Inka","SPG",22/05/19,22/11/18,"1",486.03,4
"Tambo del Inka","RETAIL",11/12/18,22/11/18,"1",1163.8,5
"Tambo del Inka","SPG",13/10/19,22/11/18,"1",274,2
"Tambo del Inka","SPG",15/10/19,22/11/18,"1",0,0
"Tambo del Inka","RETAIL",01/03/19,22/11/18,"1",1847.22,5
"Tambo del Inka","RETAIL",18/12/18,22/11/18,"1",3873.32,14
"Tambo del Inka","RETAIL",15/10/19,22/11/18,"1",1850,10
"Tambo del Inka","RETAIL",14/10/19,22/11/18,"1",1850,10
"Tambo del Inka","GROUP LEISURE",12/05/19,22/11/18,"1",4383.01,22
"Tambo del Inka","GROUP LEISURE",06/04/20,22/11/18,"1",359.31,5
"Tambo del Inka","GROUP LEISURE",14/01/20,22/11/18,"1",718.61,4
"Tambo del Inka","GROUP LEISURE",23/03/19,22/11/18,"1",6289.9,41
"Tambo del Inka","GROUP LEISURE",23/05/20,22/11/18,"1",3978.97,19
"Tambo del Inka","GROUP CORPORATE",14/01/19,22/11/18,"1",3043,17
"Tambo del Inka","LEISURE",15/02/19,22/11/18,"1",0,0
"Tambo del Inka","RETAIL",26/04/19,22/11/18,"1",1807,3
"Tambo del Inka","SPG",12/12/18,22/11/18,"1",548,4
"Tambo del Inka","RETAIL",06/04/19,22/11/18,"1",994.75,4
"Tambo del Inka","LEISURE",03/10/19,22/11/18,"1",269,1
"Tambo del Inka","LEISURE",04/10/19,22/11/18,"1",0,0
"Tambo del Inka","SPG",03/01/19,22/11/18,"1",1707.06,14
"Tambo del Inka","SPG",14/01/19,22/11/18,"1",0,0
"Tambo del Inka","LEISURE",31/07/19,22/11/18,"1",892,3
"Tambo del Inka","LEISURE",01/08/19,22/11/18,"1",584,2
"Tambo del Inka","LEISURE",05/01/19,22/11/18,"1",516,2
"Tambo del Inka","GROUP LEISURE",27/05/19,22/11/18,"1",3927,21
"Tambo del Inka","GROUP LEISURE",03/06/19,22/11/18,"1",2590,14
"Tambo del Inka","GROUP LEISURE",19/04/20,22/11/18,"1",1401.74,7
"Tambo del Inka","OTHER",05/12/18,22/11/18,"1",0,2
"Tambo del Inka","OTHER",04/12/18,22/11/18,"1",0,1
"Tambo del Inka","RETAIL",06/02/19,22/11/18,"1",1799.4,6
"Tambo del Inka","RETAIL",07/02/19,22/11/18,"1",0,0
"Tambo del Inka","RETAIL",15/07/19,22/11/18,"1",439,1
"Tambo del Inka","LEISURE",14/10/19,22/11/18,"1",254,1
"Tambo del Inka","RETAIL",08/01/19,22/11/18,"1",1767.36,8
"Tambo del Inka","LEISURE",09/07/19,22/11/18,"1",655,2
"Tambo del Inka","LEISURE",20/09/19,22/11/18,"1",0,0
"Tambo del Inka","GROUP LEISURE",20/04/19,22/11/18,"1",1411.25,7
"Tambo del Inka","GROUP LEISURE",19/12/19,22/11/18,"1",2270.14,12
"Tambo del Inka","LEISURE",01/01/20,22/11/18,"1",3058.82,13
"Tambo del Inka","GROUP LEISURE",27/06/20,22/11/18,"1",3003.73,15
"Tambo del Inka","LEISURE",12/02/19,22/11/18,"1",0,0
"Tambo del Inka","LEISURE",04/03/19,22/11/18,"1",446,2
"Tambo del Inka","OTHER",25/02/19,22/11/18,"1",0,2
"Tambo del Inka","OTHER",26/02/19,22/11/18,"1",0,2
"Tambo del Inka","LEISURE",27/02/19,22/11/18,"1",0,0
"Tambo del Inka","OTHER",21/12/18,22/11/18,"1",0,1
"Tambo del Inka","SPG",11/08/19,22/11/18,"1",137,1
"Tambo del Inka","SPG",27/09/19,22/11/18,"1",137,1
"Tambo del Inka","SPG",29/09/19,22/11/18,"1",0,0
"Tambo del Inka","LEISURE",22/08/19,22/11/18,"1",0,0
"Tambo del Inka","GROUP LEISURE",27/04/20,22/11/18,"1",3395.84,20
"Tambo del Inka","GROUP LEISURE",09/06/19,22/11/18,"1",2628.01,13
"Tambo del Inka","GROUP LEISURE",30/06/19,22/11/18,"1",3504.3,20
"Tambo del Inka","GROUP LEISURE",27/03/19,22/11/18,"1",976.88,5
"Tambo del Inka","GROUP LEISURE",03/12/18,22/11/18,"1",4094.38,26
"Tambo del Inka","GROUP LEISURE",21/11/20,22/11/18,"1",1401.74,7
"Tambo del Inka","RETAIL",15/05/19,22/11/18,"1",429,1
"Tambo del Inka","LEISURE",22/01/19,22/11/18,"1",0,0
"Tambo del Inka","RETAIL",03/08/19,22/11/18,"1",439,1
"Tambo del Inka","RETAIL",04/08/19,22/11/18,"1",439,1
"Tambo del Inka","SPG",18/08/19,22/11/18,"1",411,3
"Tambo del Inka","RETAIL",02/10/19,22/11/18,"1",373.2,1
"Tambo del Inka","LEISURE",10/10/19,22/11/18,"1",254,1
"Tambo del Inka","LEISURE",29/12/19,22/11/18,"1",2742,6
"Tambo del Inka","GROUP LEISURE",20/09/19,22/11/18,"1",3397.56,16
"Tambo del Inka","GROUP LEISURE",19/06/19,22/11/18,"1",1387.86,7
"Tambo del Inka","SPG",14/05/19,22/11/18,"1",418.06,4
"Tambo del Inka","OTHER",25/12/18,22/11/18,"1",0,1
"Tambo del Inka","OTHER",20/12/18,22/11/18,"1",0,1
"Tambo del Inka","OTHER",04/01/19,22/11/18,"1",0,1
"Tambo del Inka","SPG",12/05/19,22/11/18,"1",411,3
"Tambo del Inka","LEISURE",19/08/19,22/11/18,"1",208,1
"Tambo del Inka","SPG",09/06/19,22/11/18,"1",366.1,3
"Tambo del Inka","GROUP LEISURE",21/07/20,22/11/18,"1",359.31,2
"Tambo del Inka","GROUP LEISURE",10/08/20,22/11/18,"1",359.31,2
"Tambo del Inka","RETAIL",07/09/19,22/11/18,"1",722.9,4
"Tambo del Inka","GROUP LEISURE",17/07/19,22/11/18,"1",1586.12,8
"Tambo del Inka","OTHER",03/03/19,22/11/18,"1",0,10
"Tambo del Inka","OTHER",04/03/19,22/11/18,"1",0,10
"Tambo del Inka","OTHER",08/02/19,22/11/18,"1",0,1
"Tambo del Inka","GROUP LEISURE",21/09/20,22/11/18,"1",359.31,2
"Tambo del Inka","GROUP LEISURE",22/09/20,22/11/18,"1",359.31,2
"Tambo del Inka","GROUP LEISURE",02/05/20,22/11/18,"1",1333.01,6
"Tambo del Inka","GROUP LEISURE",24/07/19,22/11/18,"1",1707.34,10
"Tambo del Inka","GROUP LEISURE",30/07/19,22/11/18,"1",4884.19,25
"Tambo del Inka","GROUP LEISURE",27/10/20,22/11/18,"1",1705.54,9
"Tambo del Inka","RETAIL",10/03/19,22/11/18,"1",0,0
"Tambo del Inka","SPG",09/02/19,22/11/18,"1",247,2
"Tambo del Inka","SPG",18/07/19,22/11/18,"1",0,0
"Tambo del Inka","SPG",17/07/19,22/11/18,"1",274,2
"Tambo del Inka","GROUP LEISURE",16/03/19,22/11/18,"1",4102.14,25
"Tambo del Inka","GROUP LEISURE",21/08/19,22/11/18,"1",2552.79,16
"Tambo del Inka","GROUP LEISURE",01/06/19,22/11/18,"1",1011.15,5
"Tambo del Inka","GROUP LEISURE",26/07/19,22/11/18,"1",1011.15,5
"Tambo del Inka","LEISURE",12/01/19,22/11/18,"1",218,1
"Tambo del Inka","RETAIL",03/06/19,22/11/18,"1",469,1
"Tambo del Inka","SPG",14/09/19,22/11/18,"1",277,2
"Tambo del Inka","SPG",16/09/19,22/11/18,"1",0,0
"Tambo del Inka","GROUP LEISURE",23/11/20,22/11/18,"1",359.31,2
"Tambo del Inka","GROUP LEISURE",24/11/20,22/11/18,"1",359.31,2
"Tambo del Inka","GROUP LEISURE",04/09/20,22/11/18,"1",2221.68,10
"Tambo del Inka","GROUP LEISURE",18/09/20,22/11/18,"1",1333.01,6
"Tambo del Inka","LEISURE",17/02/19,22/11/18,"1",223,1
"Tambo del Inka","GROUP LEISURE",29/07/19,22/11/18,"1",2901.53,15
"Tambo del Inka","GROUP LEISURE",28/12/20,22/11/18,"1",359.31,2
"Tambo del Inka","GROUP LEISURE",26/09/20,22/11/18,"1",1999.51,9
"Tambo del Inka","GROUP LEISURE",23/10/20,22/11/18,"1",2221.68,10
"Tambo del Inka","GROUP LEISURE",18/09/19,22/11/18,"1",1586.12,8
"Tambo del Inka","SPG",24/07/19,22/11/18,"1",274,2
"Tambo del Inka","LEISURE",07/10/19,22/11/18,"1",0,0
"Tambo del Inka","CORPORATE",07/01/19,22/11/18,"1",197,1
"Tambo del Inka","SPG",26/08/19,22/11/18,"1",137,1
"Tambo del Inka","GROUP LEISURE",23/12/18,22/11/18,"1",1143.9,6
"Tambo del Inka","GROUP LEISURE",24/10/20,22/11/18,"1",2221.68,10
"Tambo del Inka","LEISURE",30/01/20,22/11/18,"1",1739.78,9
"Tambo del Inka","RETAIL",04/06/19,22/11/18,"1",469,1
"Tambo del Inka","GROUP LEISURE",12/01/19,22/11/18,"1",7930.63,40
"Tambo del Inka","LEISURE",14/02/20,22/11/18,"1",2513.02,13
"Tambo del Inka","GROUP LEISURE",18/04/19,22/11/18,"1",576.95,3
"Tambo del Inka","LEISURE",22/10/19,22/11/18,"1",292,1
"Tambo del Inka","SPG",24/06/19,22/11/18,"1",274,2
"Tambo del Inka","SPG",29/04/19,22/11/18,"1",0,0
"Westin","SPG",22/11/18,22/11/18,"0",238,3
"Westin","CORPORATE",27/11/18,22/11/18,"1",24201.9,109
"Westin","SPG",09/01/19,22/11/18,"1",0,0
"Westin","RETAIL",22/03/19,22/11/18,"1",365.13,2
"Westin","SPG",14/12/18,22/11/18,"1",66,1
"Westin","RETAIL",19/12/18,22/11/18,"1",2832.29,14
"Westin","RETAIL",25/12/18,22/11/18,"1",2140.68,12
"Westin","SPG",16/12/18,22/11/18,"1",110,1
"Westin","LEISURE",14/12/18,22/11/18,"1",249,1
"Westin","RETAIL",23/06/19,22/11/18,"1",200.88,1
"Westin","LEISURE",08/01/19,22/11/18,"1",0,0
"Westin","RETAIL",07/03/19,22/11/18,"1",187.2,1
"Westin","OTHER",15/12/18,22/11/18,"1",0,12
"Westin","LEISURE",25/12/18,22/11/18,"1",875,4
"Westin","GROUP LEISURE",30/11/18,22/11/18,"1",2265,16
"Westin","GROUP LEISURE",11/12/18,22/11/18,"1",0,0
"Westin","OTHER",07/12/18,22/11/18,"1",0,9
"Westin","SPG",20/12/18,22/11/18,"1",72.03,1
"Westin","LEISURE",22/03/19,22/11/18,"1",0,0
"Westin","LEISURE",24/05/19,22/11/18,"1",286,2
"Westin","RETAIL",17/02/19,22/11/18,"1",285,1
"Westin","SPG",22/01/19,22/11/18,"1",72.03,1
"Westin","SPG",17/12/18,22/11/18,"1",66,1
"Westin","CORPORATE",10/09/19,22/11/18,"1",180,1
"Westin","OTHER",01/12/18,22/11/18,"1",93,34
"Westin","GROUP CORPORATE",04/12/18,22/11/18,"1",19120,79
"Westin","GROUP CORPORATE",25/11/18,22/11/18,"1",19518,81
"Westin","RETAIL",20/02/19,22/11/18,"1",354,2
"Westin","CORPORATE",30/12/18,22/11/18,"1",658,4
"Westin","LEISURE",02/01/19,22/11/18,"1",0,0
"Westin","SPG",24/11/18,22/11/18,"1",308,4
"Westin","RETAIL",28/03/19,22/11/18,"1",330.33,2
"Westin","RETAIL",18/12/18,22/11/18,"1",2500.34,12
"Westin","SPG",15/05/19,22/11/18,"1",66,1
"Westin","GROUP LEISURE",29/12/18,22/11/18,"1",3585,19
"Westin","RETAIL",12/05/19,22/11/18,"1",476.77,2
"Westin","RETAIL",17/01/19,22/11/18,"1",961.43,5
"Westin","LEISURE",24/12/18,22/11/18,"1",669,2
"Westin","SPG",17/05/19,22/11/18,"1",66,1
"Westin","GROUP LEISURE",16/12/18,22/11/18,"1",840,6
"Westin","GROUP LEISURE",21/12/18,22/11/18,"1",2230,13
"Westin","SPG",03/12/18,22/11/18,"1",0,0
"Westin","CORPORATE",29/01/19,22/11/18,"1",578,3
"Westin","CORPORATE",01/02/19,22/11/18,"1",578,3
"Westin","SPG",24/06/19,22/11/18,"1",132,2
"Westin","SPG",28/06/19,22/11/18,"1",132,2
"Westin","OTHER",12/12/18,22/11/18,"1",0,1
"Westin","OTHER",11/12/18,22/11/18,"1",0,1
"Westin","LEISURE",28/11/18,22/11/18,"1",1736,8
"Westin","RETAIL",09/01/19,22/11/18,"1",175,1
"Westin","LEISURE",30/12/18,22/11/18,"1",477,3
"Westin","RETAIL",28/02/19,22/11/18,"1",234,1
"Westin","SPG",01/05/19,22/11/18,"1",0,0
"Westin","SPG",08/12/18,22/11/18,"1",66,1
"Westin","RETAIL",11/01/19,22/11/18,"1",322.9,2
"Westin","RETAIL",25/03/19,22/11/18,"1",285,1
"Westin","SPG",13/02/19,22/11/18,"1",66,1
"Westin","LEISURE",18/02/19,22/11/18,"1",0,0
"Westin","LEISURE",20/02/19,22/11/18,"1",0,0
"Westin","OTHER",27/01/19,22/11/18,"1",0,0
"Westin","RETAIL",06/10/19,22/11/18,"1",279,1
"Westin","RETAIL",08/06/19,22/11/18,"1",164.06,1
"Westin","GROUP LEISURE",21/06/19,22/11/18,"1",3798.91,27
"Westin","GROUP LEISURE",25/09/19,22/11/18,"1",2920.09,18
"Westin","GROUP CORPORATE",13/11/19,22/11/18,"1",14663.18,65
"Westin","GROUP LEISURE",26/09/19,22/11/18,"1",3767.87,23
"Westin","GROUP LEISURE",29/09/19,22/11/18,"1",2878.51,36
"Westin","GROUP LEISURE",09/10/19,22/11/18,"1",841.94,6
"Westin","GROUP LEISURE",18/08/20,22/11/18,"1",0,0
"Westin","GROUP LEISURE",25/08/20,22/11/18,"1",0,0
"Westin","GROUP CORPORATE",26/02/19,22/11/18,"1",65425.47,264
"Westin","OTHER",30/03/19,22/11/18,"1",0,11
"Westin","GROUP CORPORATE",22/10/19,22/11/18,"1",0,2
"Westin","GROUP CORPORATE",14/11/19,22/11/18,"1",14663.18,65
"Westin","GROUP CORPORATE",15/11/19,22/11/18,"1",14663.18,65
"Westin","GROUP LEISURE",14/10/19,22/11/18,"1",0,6
"Westin","GROUP LEISURE",15/09/20,22/11/18,"1",0,0
"Westin","GROUP CORPORATE",29/10/19,22/11/18,"1",0,250
"Westin","GROUP LEISURE",27/02/19,22/11/18,"1",841.94,6
"Westin","GROUP LEISURE",02/03/19,22/11/18,"1",3585.04,26
"Westin","GROUP LEISURE",18/07/19,22/11/18,"1",2408.33,13
"Westin","GROUP LEISURE",16/04/19,22/11/18,"1",2062.5,13
"Westin","GROUP LEISURE",23/04/19,22/11/18,"1",2992.67,19
"Westin","GROUP LEISURE",07/11/19,22/11/18,"1",4350.52,32
"Westin","GROUP LEISURE",10/11/19,22/11/18,"1",4749.22,49
"Westin","GROUP LEISURE",29/09/20,22/11/18,"1",0,0
"Westin","GROUP LEISURE",30/09/20,22/11/18,"1",0,0
"Westin","GROUP LEISURE",02/10/20,22/11/18,"1",1310.98,9
"Westin","LEISURE",17/05/19,22/11/18,"1",1825.43,9
"Westin","GROUP CORPORATE",16/10/19,22/11/18,"1",33523.56,177
"Westin","LEISURE",06/04/19,22/11/18,"1",2430,15
"Westin","GROUP LEISURE",28/12/19,22/11/18,"1",6867.02,49
"Westin","GROUP LEISURE",29/11/19,22/11/18,"1",3420.05,25
"Westin","GROUP LEISURE",05/12/19,22/11/18,"1",543.82,4
"Westin","GROUP LEISURE",19/10/20,22/11/18,"1",0,0
"Westin","GROUP LEISURE",21/10/20,22/11/18,"1",0,0
"Westin","GROUP CORPORATE",15/10/19,22/11/18,"1",15465.02,79
"Westin","GROUP LEISURE",29/10/20,22/11/18,"1",0,0
"Westin","GROUP LEISURE",01/11/20,22/11/18,"1",436.99,3
"Westin","GROUP LEISURE",17/02/20,22/11/18,"1",0,0
"Westin","CORPORATE",23/12/18,22/11/18,"1",176,1
"Westin","CORPORATE",24/12/18,22/11/18,"1",209,1
"Westin","GROUP CORPORATE",20/07/19,22/11/18,"1",0,269
"Westin","GROUP CORPORATE",21/07/19,22/11/18,"1",0,269
"Westin","GROUP LEISURE",15/03/19,22/11/18,"1",5292.52,39
"Westin","GROUP LEISURE",23/03/19,22/11/18,"1",548.8,4
"Westin","GROUP LEISURE",09/01/20,22/11/18,"1",0,0
"Westin","GROUP LEISURE",15/01/20,22/11/18,"1",0,0
"Westin","GROUP LEISURE",02/04/20,22/11/18,"1",1831.98,14
"Westin","GROUP LEISURE",19/05/19,22/11/18,"1",3868.53,28
"Westin","GROUP LEISURE",28/01/20,22/11/18,"1",0,0
"Westin","GROUP LEISURE",25/11/20,22/11/18,"1",0,0
"Westin","GROUP LEISURE",02/02/20,22/11/18,"1",436.99,3
"Westin","GROUP CORPORATE",05/08/19,22/11/18,"1",0,269
"Westin","GROUP LEISURE",30/08/19,22/11/18,"1",2183.11,16
"Westin","GROUP LEISURE",29/02/20,22/11/18,"1",291.33,2
"Westin","GROUP LEISURE",22/03/20,22/11/18,"1",436.99,3
"Westin","GROUP LEISURE",21/09/19,22/11/18,"1",1359.54,18
"Westin","GROUP LEISURE",14/05/20,22/11/18,"1",0,0
"Westin","GROUP LEISURE",21/05/20,22/11/18,"1",1831.98,14
"Westin","GROUP LEISURE",26/05/20,22/11/18,"1",0,0
"Westin","GROUP LEISURE",17/08/19,22/11/18,"1",2065.52,34
"Westin","GROUP LEISURE",28/11/19,22/11/18,"1",959.53,7
"Westin","GROUP LEISURE",17/06/20,22/11/18,"1",0,0
"Westin","GROUP LEISURE",28/08/19,22/11/18,"1",1809.15,12
"Westin","GROUP LEISURE",28/06/20,22/11/18,"1",436.99,3
"Westin","GROUP LEISURE",17/01/19,22/11/18,"1",0,0
"Westin","GROUP CORPORATE",30/03/19,22/11/18,"1",357.17,2
"Westin","GROUP LEISURE",03/05/20,22/11/18,"1",1602.31,11
"Westin","GROUP LEISURE",05/05/20,22/11/18,"1",0,0
"Westin","GROUP LEISURE",19/01/21,22/11/18,"1",8652.48,90
"Westin","GROUP LEISURE",05/07/20,22/11/18,"1",436.99,3
"Westin","GROUP CORPORATE",10/04/19,22/11/18,"1",10468.44,50
"Westin","GROUP LEISURE",17/05/20,22/11/18,"1",1602.31,11
"Westin","GROUP LEISURE",04/06/20,22/11/18,"1",0,0
"Westin","LEISURE",22/02/19,22/11/18,"1",1531.42,11
"Westin","LEISURE",21/04/19,22/11/18,"1",0,0
"Westin","GROUP LEISURE",16/07/19,22/11/18,"1",922.54,5
"Westin","GROUP LEISURE",20/01/19,22/11/18,"1",1351.45,10
"Westin","GROUP CORPORATE",22/02/19,22/11/18,"1",1922.5,8
"Paracas","RETAIL",22/11/18,22/11/18,"0",7456.43,38
"Paracas","SPG",22/11/18,22/11/18,"0",206,1
"Paracas","RETAIL",08/12/18,22/11/18,"1",10324.51,52
"Paracas","RETAIL",06/12/18,22/11/18,"1",3571.86,20
"Paracas","RETAIL",05/12/18,22/11/18,"1",2043.06,14
"Paracas","SPG",28/12/18,22/11/18,"1",842.75,8
"Paracas","RETAIL",20/12/18,22/11/18,"1",4153.17,24
"Paracas","RETAIL",24/01/19,22/11/18,"1",2178.94,11
"Paracas","RETAIL",23/01/19,22/11/18,"1",2059.03,9
"Paracas","RETAIL",24/11/18,22/11/18,"1",11587.82,43
"Paracas","RETAIL",22/12/18,22/11/18,"1",10179.39,42
"Paracas","RETAIL",23/12/18,22/11/18,"1",9577.78,39
"Paracas","RETAIL",11/12/18,22/11/18,"1",971.71,6
"Paracas","GROUP LEISURE",17/07/19,22/11/18,"1",966.54,6
"Paracas","CORPORATE",08/12/18,22/11/18,"1",897.72,6
"Paracas","RETAIL",04/03/19,22/11/18,"1",1499,5
"Paracas","RETAIL",12/04/19,22/11/18,"1",1976,9
"Paracas","SPG",24/01/19,22/11/18,"1",243,2
"Paracas","SPG",22/01/19,22/11/18,"1",383,3
"Paracas","SPG",29/12/18,22/11/18,"1",430.75,4
"Paracas","SPG",27/12/18,22/11/18,"1",1151.75,11
"Paracas","RETAIL",19/04/19,22/11/18,"1",5780.69,16
"Paracas","SPG",01/01/19,22/11/18,"1",103,1
"Paracas","SPG",05/01/19,22/11/18,"1",103,1
"Paracas","RETAIL",06/02/19,22/11/18,"1",1251.36,5
"Paracas","RETAIL",19/05/19,22/11/18,"1",259,1
"Paracas","LEISURE",06/12/18,22/11/18,"1",1794.08,10
"Paracas","GROUP CORPORATE",03/08/19,22/11/18,"1",0,120
"Paracas","GROUP LEISURE",09/02/19,22/11/18,"1",1616.87,9
"Paracas","RETAIL",24/03/19,22/11/18,"1",774.53,3
"Paracas","RETAIL",19/07/19,22/11/18,"1",578.24,2
"Paracas","RETAIL",21/07/19,22/11/18,"1",581.97,3
"Paracas","LEISURE",31/03/19,22/11/18,"1",173,1
"Paracas","LEISURE",01/04/19,22/11/18,"1",336,2
"Paracas","RETAIL",29/11/18,22/11/18,"1",1352.69,4
"Paracas","LEISURE",09/02/19,22/11/18,"1",1224,8
"Paracas","RETAIL",18/03/19,22/11/18,"1",381.96,2
"Paracas","RETAIL",31/08/19,22/11/18,"1",75,1
"Paracas","SPG",08/01/19,22/11/18,"1",103,1
"Paracas","RETAIL",03/06/19,22/11/18,"1",904.28,4
"Paracas","RETAIL",27/04/19,22/11/18,"1",406.74,2
"Paracas","LEISURE",03/12/18,22/11/18,"1",179,1
"Paracas","LEISURE",08/10/19,22/11/18,"1",163,1
"Paracas","LEISURE",17/03/19,22/11/18,"1",1257.01,7
"Paracas","RETAIL",09/02/19,22/11/18,"1",510.37,3
"Paracas","SPG",23/11/18,22/11/18,"1",0,0
"Paracas","RETAIL",09/03/19,22/11/18,"1",1113.75,6
"Paracas","RETAIL",12/12/18,22/11/18,"1",1520.15,9
"Paracas","GROUP CORPORATE",05/08/19,22/11/18,"1",0,120
"Paracas","GROUP CORPORATE",09/08/19,22/11/18,"1",0,120
"Paracas","GROUP CORPORATE",10/08/19,22/11/18,"1",0,120
"Paracas","GROUP LEISURE",14/02/19,22/11/18,"1",849.88,6
"Paracas","GROUP LEISURE",15/02/19,22/11/18,"1",2296.34,15
"Paracas","GROUP LEISURE",03/05/19,22/11/18,"1",2120.52,15
"Paracas","LEISURE",17/01/19,22/11/18,"1",0,0
"Paracas","LEISURE",04/02/19,22/11/18,"1",2016,9
"Paracas","RETAIL",06/06/19,22/11/18,"1",229,1
"Paracas","CORPORATE",30/12/18,22/11/18,"1",1612.8,3
"Paracas","RETAIL",13/03/19,22/11/18,"1",203.75,1
"Paracas","CORPORATE",22/12/18,22/11/18,"1",0,0
"Paracas","CORPORATE",17/12/18,22/11/18,"1",199.65,1
"Paracas","GROUP LEISURE",10/05/19,22/11/18,"1",2120.52,15
"Paracas","GROUP LEISURE",13/06/19,22/11/18,"1",674.04,6
"Paracas","LEISURE",13/05/19,22/11/18,"1",2706.88,14
"Paracas","LEISURE",19/10/19,22/11/18,"1",1429,8
"Paracas","LEISURE",25/08/19,22/11/18,"1",1025,5
"Paracas","SPG",28/06/19,22/11/18,"1",206,2
"Paracas","RETAIL",26/03/19,22/11/18,"1",566.08,3
"Paracas","GROUP LEISURE",19/07/19,22/11/18,"1",2648.02,19
"Paracas","GROUP LEISURE",23/03/20,22/11/18,"1",1623.8,9
"Paracas","LEISURE",14/04/19,22/11/18,"1",2895,12
"Paracas","LEISURE",01/09/19,22/11/18,"1",566,2
"Paracas","LEISURE",21/11/19,22/11/18,"1",179,1
"Paracas","SPG",10/01/19,22/11/18,"1",0,0
"Paracas","RETAIL",22/07/19,22/11/18,"1",0,0
"Paracas","RETAIL",30/05/19,22/11/18,"1",414.1,2
"Paracas","GROUP LEISURE",17/10/19,22/11/18,"1",761.96,6
"Paracas","GROUP LEISURE",15/05/20,22/11/18,"1",1623.8,9
"Paracas","LEISURE",06/05/19,22/11/18,"1",163,1
"Paracas","GROUP LEISURE",18/02/19,22/11/18,"1",743.68,5
"Paracas","GROUP LEISURE",25/09/20,22/11/18,"1",1623.8,9
"Paracas","LEISURE",19/12/18,22/11/18,"1",0,0
"Paracas","GROUP LEISURE",28/01/19,22/11/18,"1",1911.33,11
"Paracas","GROUP LEISURE",23/03/19,22/11/18,"1",893.84,6
"Paracas","GROUP LEISURE",09/10/20,22/11/18,"1",1623.8,9
"Paracas","GROUP LEISURE",04/12/20,22/11/18,"1",1623.8,9
"Paracas","LEISURE",29/01/19,22/11/18,"1",173,1
"Paracas","SPG",18/03/19,22/11/18,"1",103,1
"Paracas","LEISURE",15/05/19,22/11/18,"1",239,1
"Paracas","CORPORATE",26/11/18,22/11/18,"1",810,4
"Paracas","GROUP LEISURE",20/06/19,22/11/18,"1",600.78,4
"Paracas","LEISURE",04/04/19,22/11/18,"1",1657.96,9
"Paracas","LEISURE",12/03/19,22/11/18,"1",319,1
"Paracas","OTHER",04/05/19,22/11/18,"1",0,0
"Paracas","RETAIL",13/05/19,22/11/18,"1",572.3,3
"Paracas","LEISURE",27/06/19,22/11/18,"1",2194.28,11
"Paracas","OTHER",02/03/19,22/11/18,"1",0,1
"Paracas","LEISURE",13/03/19,22/11/18,"1",319,1
"Paracas","RETAIL",29/06/19,22/11/18,"1",410.2,2
"Paracas","LEISURE",23/09/19,22/11/18,"1",0,0
"Paracas","RETAIL",20/05/19,22/11/18,"1",188.15,1
"Paracas","GROUP CORPORATE",06/08/19,22/11/18,"1",0,120
"Paracas","LEISURE",19/01/19,22/11/18,"1",672,3
"Paracas","LEISURE",20/01/19,22/11/18,"1",796,4
"Paracas","LEISURE",08/09/19,22/11/18,"1",223,1
"Paracas","SPG",09/03/19,22/11/18,"1",103,1
"Paracas","SPG",14/02/19,22/11/18,"1",103,1
"Paracas","GROUP CORPORATE",07/08/19,22/11/18,"1",0,120
"Paracas","GROUP LEISURE",20/08/19,22/11/18,"1",2378.2,11
"Paracas","LEISURE",26/03/19,22/11/18,"1",229,1
"Paracas","OTHER",03/02/19,22/11/18,"1",0,1
"Paracas","LEISURE",02/07/19,22/11/18,"1",0,0
"Paracas","GROUP LEISURE",23/08/19,22/11/18,"1",1329.24,9
"Paracas","LEISURE",06/07/19,22/11/18,"1",282,1
"Paracas","GROUP CORPORATE",06/04/19,22/11/18,"1",0,119
"Paracas","CORPORATE",28/11/18,22/11/18,"1",0,0
"Paracas","LEISURE",10/12/18,22/11/18,"1",0,0
"Paracas","OTHER",22/12/18,22/11/18,"1",0,1
"Paracas","OTHER",23/12/18,22/11/18,"1",0,0
"Paracas","GROUP LEISURE",22/11/19,22/11/18,"1",1329.24,9
"Paracas","GROUP LEISURE",27/12/19,22/11/18,"1",1329.24,9
"Paracas","GROUP LEISURE",14/05/19,22/11/18,"1",807.93,5
"Paracas","GROUP LEISURE",03/07/19,22/11/18,"1",807.93,5
"Paracas","OTHER",25/12/18,22/11/18,"1",105,1
"Paracas","LEISURE",31/10/19,22/11/18,"1",0,0
"Cusco","SPG",22/11/18,22/11/18,"0",789.46,8
